,videoId,item_type,authorDisplayName,textDisplay,textOriginal,authorChannelUrl,likeCount,category,isBad
191,MwJtbty1hbI,0,하늘,&#39;시즌 2는 쓰러지지 않아&#39;,'시즌 2는 쓰러지지 않아',http://www.youtube.com/channel/UCQ9WtH0n0Wk2EomuYJ7hMaQ,1,game,0
192,MwJtbty1hbI,0,것플,"<a href=""https://www.youtube.com/watch?v=MwJtbty1hbI&amp;t=51m57s"">51:57</a> 배그하러 가즈아..",51:57 배그하러 가즈아..,http://www.youtube.com/channel/UC0VD7oNNKZL9ytTgwE7l5XQ,6,game,0
193,MwJtbty1hbI,0,나나나나나나나나,"<a href=""https://www.youtube.com/watch?v=MwJtbty1hbI&amp;t=3m50s"">3:50</a> ㅋㅋㅋㅋㅋ",3:50 ㅋㅋㅋㅋㅋ,http://www.youtube.com/channel/UC-oBsdrIuzr5Dp_df4ml71A,55,game,0
194,MwJtbty1hbI,0,김호진,인트로가 맛집이네 이거ㅋㅋㅋㅋㅋㅋㅋ,인트로가 맛집이네 이거ㅋㅋㅋㅋㅋㅋㅋ,http://www.youtube.com/channel/UC1cVQ1QLQal_durAiQOxOOg,4,game,0
195,MwJtbty1hbI,0,뿌슝빠슝,"<a href=""https://www.youtube.com/watch?v=MwJtbty1hbI&amp;t=32m09s"">32:09</a> 진짜 보면서 개소름돋았다;; 챌은 챌이구나",32:09 진짜 보면서 개소름돋았다;; 챌은 챌이구나,http://www.youtube.com/channel/UCbXzyiC32zT1wFYp2fSguXg,45,game,0
196,MwJtbty1hbI,0,김태윤,다시 요약: 자존심 부리다가 인섹 리신에 저팸 당함,다시 요약: 자존심 부리다가 인섹 리신에 저팸 당함,http://www.youtube.com/channel/UCNKRtZaCdBLEtXCH00Q_3Lg,193,game,0
197,MwJtbty1hbI,1,2400 ?,멸망전에서 맨날 하던애들끼리 뭐멸망전 뭐 어쩌고 대회하면서 잘한다 잘한다 해주니까 전프로가 개 좆으로 보이는거지 팩트는 훈련소갔다가 전날까지 와우한 인섹선에서 영혼까지 탈탈털림,멸망전에서 맨날 하던애들끼리 뭐멸망전 뭐 어쩌고 대회하면서 잘한다 잘한다 해주니까 전프로가 개 좆으로 보이는거지 팩트는 훈련소갔다가 전날까지 와우한 인섹선에서 영혼까지 탈탈털림,http://www.youtube.com/channel/UC8ikb_kbJBsstS0_BAbxZpg,0,game,0
198,MwJtbty1hbI,1,나는 원딜러다,ㄹㅇ 그들만의 멸망전만 하니까 진짜 팀겜 잘 하는 줄 아나봄 ㅋㅋㅋㅋㅋㅋ괜히 자존심 때문에 리신 벤 안하고 발리네 ㅋㅋ,ㄹㅇ 그들만의 멸망전만 하니까 진짜 팀겜 잘 하는 줄 아나봄 ㅋㅋㅋㅋㅋㅋ괜히 자존심 때문에 리신 벤 안하고 발리네 ㅋㅋ,http://www.youtube.com/channel/UCJHvxpuByxrFz-3gn1kKi8Q,0,game,0
199,MwJtbty1hbI,1,ba baro,그냥 인섹은 다르던데ㅋㅋ,그냥 인섹은 다르던데ㅋㅋ,http://www.youtube.com/channel/UCh6zLc35qrqo5R0EuFDlGLw,1,game,0
200,MwJtbty1hbI,1,토이,팩트) 요즘 준밧드가 더 못함ㅋㅋ,팩트) 요즘 준밧드가 더 못함ㅋㅋ,http://www.youtube.com/channel/UCw8JInjTXBBt7mEcpD0ozjw,0,game,0
201,MwJtbty1hbI,1,ᄃᄃ,2경기도 신짜오가 바텀 터트리고다녓구만 뭘 자존심타령,2경기도 신짜오가 바텀 터트리고다녓구만 뭘 자존심타령,http://www.youtube.com/channel/UCk920k-fGXzchy3-fX5RpnA,0,game,0
202,MwJtbty1hbI,0,호이시,굄우쥐 우승 소감에서 배그 언급한거 ㄹㅇ 속이 다 후련하더라 ㅋ,굄우쥐 우승 소감에서 배그 언급한거 ㄹㅇ 속이 다 후련하더라 ㅋ,http://www.youtube.com/channel/UCe7qWOwwvrQkrSvbfGQOTBg,166,game,0
203,MwJtbty1hbI,1,진수,@ᄋᄋ ㅋㅋㅋ ㅈㄴ 웃기네,@ᄋᄋ ㅋㅋㅋ ㅈㄴ 웃기네,http://www.youtube.com/channel/UCeD37waGFx4QLsqf_YxwdqQ,0,game,0
204,MwJtbty1hbI,1,이진우,아프리카팀 처싸우느라 인터뷰도 안봄 ㅋㅋ,아프리카팀 처싸우느라 인터뷰도 안봄 ㅋㅋ,http://www.youtube.com/channel/UCOoME97zhdZKdMQYc4MDE_Q,0,game,0
205,MwJtbty1hbI,1,ᄋᄋ,@재훈 유튜브는 방송아닌가 ㅋㅋㅋㅋ 시간 할애하는 건 다를 게 없는데 같잖은 부심부리고있네,@재훈 유튜브는 방송아닌가 ㅋㅋㅋㅋ 시간 할애하는 건 다를 게 없는데 같잖은 부심부리고있네,http://www.youtube.com/channel/UCijZz5qol8gA5_udsHPHM4w,2,game,0
206,MwJtbty1hbI,1,재훈,방송 볼 시간에 다른 일이나 좀 해봐라 ㅋㅋ 얘더라,방송 볼 시간에 다른 일이나 좀 해봐라 ㅋㅋ 얘더라,http://www.youtube.com/channel/UCqm_TWb8oDkVpucDZ3LSBEA,0,game,0
207,MwJtbty1hbI,1,안희준,@• 방송을 보고 오라고 잡조쿠자식아 ㅋㅋㅋ,@• 방송을 보고 오라고 잡조쿠자식아 ㅋㅋㅋ,http://www.youtube.com/channel/UCLHabKxmrvLE_Hs3Hz4KDow,0,game,0
208,MwJtbty1hbI,0,fjdjd djd,아프리카는 디코로 팀워크를 다졌고 트위치는 시즌2 보이스도 없던 시절 움직임만으로 팀워크를 다졌다.,아프리카는 디코로 팀워크를 다졌고 트위치는 시즌2 보이스도 없던 시절 움직임만으로 팀워크를 다졌다.,http://www.youtube.com/channel/UChtw0SGlWXyjLKXefgfOReA,311,game,0
209,MwJtbty1hbI,1,세가40,@Slayer 도수 리신qq사이에 패드립 박자너 ㅋㅋㅋㅋ 드립인거 알면서도 도수라면 가능할거같음,@Slayer 도수 리신qq사이에 패드립 박자너 ㅋㅋㅋㅋ 드립인거 알면서도 도수라면 가능할거같음,http://www.youtube.com/channel/UC_EWj06xAVj9nxiyP0sr07g,0,game,0
210,MwJtbty1hbI,1,칭찬은춤추는고래,@Slayer 믿을만하지 않노 ㅋㅋㅋㅋㅋ,@Slayer 믿을만하지 않노 ㅋㅋㅋㅋㅋ,http://www.youtube.com/channel/UCcHyau2YjDFBtF_iZiFut-A,0,game,0
211,MwJtbty1hbI,1,토이,@Slayer 근데 그새끼 채팅 속도가 존나 빨라서 믿는 새끼 존나 많았음ㅋㅋ,@Slayer 근데 그새끼 채팅 속도가 존나 빨라서 믿는 새끼 존나 많았음ㅋㅋ,http://www.youtube.com/channel/UCw8JInjTXBBt7mEcpD0ozjw,0,game,0
212,MwJtbty1hbI,1,지하철노약자석여포엄준식,ㄹㅇㅋㅋ 보이스도 핑도 없던 시절 ㅋㅋ,ㄹㅇㅋㅋ 보이스도 핑도 없던 시절 ㅋㅋ,http://www.youtube.com/channel/UC5GK3yLjVcbbILSWMdmUylw,0,game,0
213,MwJtbty1hbI,1,Slayer,@이충현 유입년이 도수 혼령질주는 드립이지 진짜인줄믿고있네 ㅋㅋ,@이충현 유입년이 도수 혼령질주는 드립이지 진짜인줄믿고있네 ㅋㅋ,http://www.youtube.com/channel/UCB_bG1IPYikjhYghUBQZ5HQ,5,game,0
214,MwJtbty1hbI,0,진우,역시 파이 보유국,역시 파이 보유국,http://www.youtube.com/channel/UC2zDkPNvbpuSopAbg2WlcKA,179,game,0
215,MwJtbty1hbI,1,응아니야,@구독 누르면 고추커짐 [9.68cm] 부모 홀수인 티가 나네 ㅋ,@구독 누르면 고추커짐 [9.68cm] 부모 홀수인 티가 나네 ㅋ,http://www.youtube.com/channel/UCElFX8x6I-NxH7Gnvb9xotw,0,game,0
216,MwJtbty1hbI,1,아기재수생,@구독 누르면 고추커짐 [9.68cm] 니유미가 꼭 니닉네임 보길바람,@구독 누르면 고추커짐 [9.68cm] 니유미가 꼭 니닉네임 보길바람,http://www.youtube.com/channel/UCVptpOd3HJnuJIAEucahn1Q,0,game,0
217,MwJtbty1hbI,1,Peck_콕콕이,@구독 누르면 고추커짐 [9.68cm] 븅딱 화났노 ㅋㅋㅋ,@구독 누르면 고추커짐 [9.68cm] 븅딱 화났노 ㅋㅋㅋ,http://www.youtube.com/channel/UCEzrS4pAYl7r8dFioBqgoVQ,0,game,0
218,MwJtbty1hbI,1,공주님공주님,@구독 누르면 고추커짐 [9.68cm] 화났네 이새끼ㅋㅋㅋ,@구독 누르면 고추커짐 [9.68cm] 화났네 이새끼ㅋㅋㅋ,http://www.youtube.com/channel/UCRg2FQF8jmnz-iFApEhoWmg,2,game,0
219,MwJtbty1hbI,1,구독 누르면 고추커짐 [9.68cm],@홍재호 니애비요,@홍재호 니애비요,http://www.youtube.com/channel/UCq8rrCZc2UrJ85fcmX72Dog,0,game,0
220,MwJtbty1hbI,0,프로불참러,인트로 각팀 반응보여주는거 너무 좋다 편집자 ㄴㅇㅅ,인트로 각팀 반응보여주는거 너무 좋다 편집자 ㄴㅇㅅ,http://www.youtube.com/channel/UCLVpU61pyqWo1rXXy9dj9Ig,2,game,0
221,MwJtbty1hbI,0,유형래,"와 <a href=""https://www.youtube.com/watch?v=MwJtbty1hbI&amp;t=48m25s"">48:25</a> 부터 인섹 리신 진짜 어그로 개잘끄네.... 탱 코어템 3개치 어그로 끈거같은데?? 궁이랑 스킬뺀거 몇개야...",와 48:25 부터 인섹 리신 진짜 어그로 개잘끄네.... 탱 코어템 3개치 어그로 끈거같은데?? 궁이랑 스킬뺀거 몇개야...,http://www.youtube.com/channel/UCMxJk3U888A2fAGByXwPaQA,24,game,0
222,MwJtbty1hbI,1,캉테,재스기 존야도 좋았다,재스기 존야도 좋았다,http://www.youtube.com/channel/UCARTGMVjPr8TULZkWrcdV7w,0,game,0
223,MwJtbty1hbI,0,장지환똥꼬빠는,여기가 리신 맛집인가요 ? 아 옆집이네,여기가 리신 맛집인가요 ? 아 옆집이네,http://www.youtube.com/channel/UCPeWQsYnrJ8O95-FGoi-9uQ,36,game,0
