,videoId,item_type,authorDisplayName,textDisplay,textOriginal,authorChannelUrl,likeCount,category,isBad
113,qIQStSvKRIo,1,서혜민,그게또 매력?이지ㅋㅋㅋㅋㅋ?,그게또 매력?이지ㅋㅋㅋㅋㅋ?,http://www.youtube.com/channel/UCGgcbbewitbZXaA-V8lhXWA,0,new,0
114,qIQStSvKRIo,1,이혜정,ㅜㄹ유튜ㅠ어46^/ㅓㄱ9!^/6!-/61^/6로ㅜㅎㅗㄹ줄,ㅜㄹ유튜ㅠ어46^/ㅓㄱ9!^/6!-/61^/6로ㅜㅎㅗㄹ줄,http://www.youtube.com/channel/UCu4n2B5Cze1krloHmY8-VWQ,0,new,0
115,qIQStSvKRIo,1,쭈니,산 넘어 산~,산 넘어 산~,http://www.youtube.com/channel/UC0Jjk8pxtng-Kzft9EchCVw,2,new,0
116,qIQStSvKRIo,1,구독자2000명 되면24시간 캠방함,ㄹㅇㅋㅋ,ㄹㅇㅋㅋ,http://www.youtube.com/channel/UChY1ztMBiq7pH-NiYXLZ8gg,0,new,0
117,qIQStSvKRIo,1,이다나랑 릴리아의 채널,ㅇㅈ요 ㅋㅋㅋ,ㅇㅈ요 ㅋㅋㅋ,http://www.youtube.com/channel/UCBBsjuljJcuKbtpgI82qd9w,1,new,0
118,qIQStSvKRIo,0,¿ ?,쓰레기걸의 작품을 투표하고 싶지만 이 몸은 술을 마실 수 없는 연령이라 투표를 할 수 없군. 어쩔 수 없이 이 몸은 기권해야겠어.,쓰레기걸의 작품을 투표하고 싶지만 이 몸은 술을 마실 수 없는 연령이라 투표를 할 수 없군. 어쩔 수 없이 이 몸은 기권해야겠어.,http://www.youtube.com/channel/UCm_nRJHoO1AudBn5gERsv7w,5,new,0
119,qIQStSvKRIo,0,띠링,BEFORE : &quot; 절대로 CASS 참을 수 없어 &quot;<br />AFTER :&quot;절대로 FILLGOOD 참을 수 없어&quot;,"BEFORE : "" 절대로 CASS 참을 수 없어 ""
AFTER :""절대로 FILLGOOD 참을 수 없어""",http://www.youtube.com/channel/UCPze1DAAfLhLjWtliuR_2JA,41,new,0
120,qIQStSvKRIo,0,MOON달,참외님이 점점 순수를 잃고 있잖아요ㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋ n번전 영상만 되도 맥빠진 &#39;싫어~&#39;가 트레이드였던 참외님이ㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋ,참외님이 점점 순수를 잃고 있잖아요ㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋ n번전 영상만 되도 맥빠진 '싫어~'가 트레이드였던 참외님이ㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋ,http://www.youtube.com/channel/UCfATEbVS7sAt9lC-hPS3GCQ,34,new,0
121,qIQStSvKRIo,0,ᄋᄋᄌ,만나는 모든 인간에게 발연기를 시키는 쓰레기걸님들 너무 웃겨요,만나는 모든 인간에게 발연기를 시키는 쓰레기걸님들 너무 웃겨요,http://www.youtube.com/channel/UCvB4dMUnltcVXqbP1sXR74w,36,new,0
122,qIQStSvKRIo,0,Hotdog Cake,필굿 타워잔 진짜로 투표되는거냐고 ㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋ,필굿 타워잔 진짜로 투표되는거냐고 ㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋ,http://www.youtube.com/channel/UCyX2EJH2xZJui2iMLRHMLPg,873,new,0
